epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.0096741861394605,64.47,0.7176558243322976,76.53,0.010000000000000002
2,0.45446439159800633,84.328,0.48279286260846294,83.83,0.010000000000000002
3,0.3837968663257711,86.814,0.4661758185564717,84.28,0.010000000000000002
4,0.3430147776975656,88.124,0.48363095371029047,84.41,0.010000000000000002
5,0.3199324612041264,88.938,0.5092569219915173,83.13,0.010000000000000002
6,0.3045227482648152,89.518,0.4244631272328051,86.1,0.010000000000000002
7,0.2898615352104387,89.896,0.4776319487939907,84.61,0.010000000000000002
8,0.2794714510212164,90.264,0.44373761042009424,85.91,0.010000000000000002
9,0.27184604512303684,90.54,0.3975556879481183,86.94,0.010000000000000002
10,0.25859217227572373,91.086,0.4101351392042788,86.54,0.010000000000000002
11,0.258177995910425,91.222,0.4493561615295048,85.05,0.010000000000000002
12,0.2484430687887894,91.446,0.3980333823946458,87.22,0.010000000000000002
13,0.23994663559719728,91.682,0.5595658278163476,82.48,0.010000000000000002
14,0.2375630209665469,91.752,0.37594857510132124,87.28,0.010000000000000002
15,0.23407172607948712,91.87,0.36665200489231303,87.93,0.010000000000000002
16,0.22551067743231268,92.232,0.39954811938201323,86.94,0.010000000000000002
17,0.22488845149269493,92.266,0.4579911435706706,85.88,0.010000000000000002
18,0.2230326607442268,92.182,0.37780799292310885,87.87,0.010000000000000002
19,0.21888315896777547,92.27,0.36470121654528603,88.16,0.010000000000000002
20,0.21668918314568528,92.408,0.4158792593811132,86.58,0.0010000000000000002
21,0.15525856182512726,94.784,0.3007312158617792,90.1,0.0010000000000000002
22,0.12664951948101258,95.85,0.29735613916116427,90.32,0.0010000000000000002
23,0.11986946104966162,96.098,0.2993737725140173,90.29,0.0010000000000000002
24,0.11193921645660229,96.374,0.29885450401638125,90.47,0.0010000000000000002
25,0.10632348320711299,96.6,0.3020420508294166,90.29,0.0010000000000000002
26,0.10211529476982553,96.744,0.2986228906466991,90.51,0.0010000000000000002
27,0.09852122569747289,96.852,0.30262746482710295,90.43,0.0010000000000000002
28,0.09646084905623475,96.782,0.3011787316844433,90.68,0.0010000000000000002
29,0.09003203111650694,97.114,0.308712944011145,90.44,0.0010000000000000002
30,0.09029243079483357,97.084,0.3057320078339758,90.74,0.00010000000000000003
31,0.0848980645036987,97.388,0.30790743656173536,90.53,0.00010000000000000003
32,0.08562649236253612,97.342,0.30476407838773123,90.57,0.00010000000000000003
33,0.08321983767363726,97.358,0.306473625423033,90.67,0.00010000000000000003
34,0.08289955634518963,97.406,0.30534204425691047,90.52,0.00010000000000000003
35,0.08261371001867993,97.406,0.3057313148356691,90.62,0.00010000000000000003
36,0.08188515889179676,97.398,0.30704606352727626,90.54,0.00010000000000000003
37,0.08182780807623473,97.458,0.3057025455975834,90.7,0.00010000000000000003
38,0.08041915676230207,97.518,0.3068223529601399,90.57,0.00010000000000000003
39,0.0811513363886291,97.4,0.308437663920318,90.59,0.00010000000000000003
40,0.08075052962335937,97.49,0.3078805298744878,90.57,0.00010000000000000003
