epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.3101190918546808,63.098,1.6026123958297922,60.14,0.010000000000000002
2,0.871472455656437,73.522,1.484489134595364,61.04,0.010000000000000002
3,0.7884723708757659,75.962,1.5099643227420276,61.38,0.010000000000000002
4,0.74803803544825,77.052,1.3782213277454618,63.93,0.010000000000000002
5,0.7190344275720894,78.084,1.4054019270063955,62.93,0.010000000000000002
6,0.6923763112491353,78.61,1.3666686853276024,64.82,0.010000000000000002
7,0.672948144966989,79.344,1.3153827620457998,65.18,0.010000000000000002
8,0.6587463599031843,79.464,1.344491335410106,65.57,0.010000000000000002
9,0.6435604836324902,80.068,1.4249253393728523,64.16,0.010000000000000002
10,0.642191678209378,80.066,1.3734166395815113,64.61,0.010000000000000002
11,0.6310530802630403,80.448,1.4828996914851515,62.87,0.010000000000000002
12,0.6176832046960016,80.944,1.4796093611777583,62.74,0.010000000000000002
13,0.612435747366732,81.002,1.3932017661348175,63.94,0.010000000000000002
14,0.6076369096555978,81.152,1.445864642722697,63.58,0.010000000000000002
15,0.6014017542000012,81.298,1.5351274360584308,62.09,0.010000000000000002
16,0.5872817683555281,81.776,1.4007748787916159,64.57,0.010000000000000002
17,0.5871252348965696,81.838,1.3848777028578747,64.37,0.010000000000000002
18,0.5763734759729536,82.106,1.418903652625748,64.34,0.010000000000000002
19,0.5715578537615363,82.334,1.4024418079400365,64.76,0.010000000000000002
20,0.5768812657012354,82.076,1.4488280626791943,64.6,0.0010000000000000002
21,0.38943905552939684,88.454,1.1450285851200925,70.11,0.0010000000000000002
22,0.3199301042291514,90.834,1.1446593207649038,70.31,0.0010000000000000002
23,0.29775243479272595,91.558,1.1481294609323334,70.65,0.0010000000000000002
24,0.28134304864327314,91.998,1.1563263701487192,70.54,0.0010000000000000002
25,0.2707807329457129,92.476,1.1669746101657046,70.24,0.0010000000000000002
26,0.2601453290723474,92.804,1.1651301934749265,70.5,0.0010000000000000002
27,0.25221184917423123,92.974,1.1765569848350332,70.57,0.0010000000000000002
28,0.24203871503053115,93.484,1.1850271572040607,70.54,0.0010000000000000002
29,0.2406377944799945,93.472,1.185916573186464,70.32,0.0010000000000000002
30,0.2327474312442343,93.678,1.1943089441408086,70.32,0.00010000000000000003
31,0.21882558373920144,94.19,1.1876416311988347,70.62,0.00010000000000000003
32,0.21540271340276274,94.328,1.1921584183656717,70.72,0.00010000000000000003
33,0.2130402138318552,94.472,1.1850195994860009,70.66,0.00010000000000000003
34,0.21276119031259777,94.43,1.1889558811730976,70.66,0.00010000000000000003
35,0.21009698365350513,94.466,1.190559619589697,70.54,0.00010000000000000003
36,0.21218034118185264,94.434,1.1932774223858797,70.6,0.00010000000000000003
37,0.21182233156145686,94.474,1.1935022345072106,70.69,0.00010000000000000003
38,0.20832338582371812,94.576,1.1920586168011533,70.62,0.00010000000000000003
39,0.2080800065489681,94.604,1.1932210424278356,70.73,0.00010000000000000003
40,0.2061694734694098,94.686,1.1924573499945146,70.65,0.00010000000000000003
