Running Multi-Seed Experiment: gra on resnet110/cifar10 ratio=0.7 seeds=[0, 1, 2]
--- Seed 0 ---
Calculating scores using gra (rho=0.5)...
Pruning threshold: 0.7230
Building new resnet110...
Epoch 1/40 | Train Loss: 0.5655 Acc: 80.93% | Test Loss: 0.4753 Acc: 83.92% | Best: 83.92%
Epoch 1/40 | Train Loss: 0.5714 Acc: 81.07% | Test Loss: 0.7263 Acc: 76.82% | Best: 76.82%
Epoch 2/40 | Train Loss: 0.3566 Acc: 87.82% | Test Loss: 0.4276 Acc: 85.40% | Best: 85.40%
Epoch 3/40 | Train Loss: 0.3101 Acc: 89.44% | Test Loss: 0.4908 Acc: 84.11% | Best: 85.40%
Epoch 4/40 | Train Loss: 0.2892 Acc: 90.26% | Test Loss: 0.3730 Acc: 87.92% | Best: 87.92%
Epoch 5/40 | Train Loss: 0.2630 Acc: 91.05% | Test Loss: 0.3762 Acc: 87.70% | Best: 87.92%
Epoch 6/40 | Train Loss: 0.2541 Acc: 91.39% | Test Loss: 0.4745 Acc: 84.81% | Best: 87.92%
Epoch 7/40 | Train Loss: 0.2411 Acc: 91.80% | Test Loss: 0.4271 Acc: 86.01% | Best: 87.92%
Epoch 8/40 | Train Loss: 0.2263 Acc: 92.23% | Test Loss: 0.3939 Acc: 87.18% | Best: 87.92%
Epoch 9/40 | Train Loss: 0.2213 Acc: 92.44% | Test Loss: 0.3535 Acc: 88.49% | Best: 88.49%
Epoch 10/40 | Train Loss: 0.2162 Acc: 92.52% | Test Loss: 0.3570 Acc: 88.85% | Best: 88.85%
Epoch 11/40 | Train Loss: 0.2086 Acc: 92.77% | Test Loss: 0.3802 Acc: 87.90% | Best: 88.85%
Epoch 12/40 | Train Loss: 0.1968 Acc: 93.32% | Test Loss: 0.4675 Acc: 86.09% | Best: 88.85%
Epoch 13/40 | Train Loss: 0.1986 Acc: 93.19% | Test Loss: 0.3876 Acc: 88.02% | Best: 88.85%
Epoch 14/40 | Train Loss: 0.1886 Acc: 93.57% | Test Loss: 0.3762 Acc: 88.47% | Best: 88.85%
Epoch 15/40 | Train Loss: 0.1850 Acc: 93.56% | Test Loss: 0.3543 Acc: 89.15% | Best: 89.15%
Epoch 16/40 | Train Loss: 0.1853 Acc: 93.54% | Test Loss: 0.3460 Acc: 89.14% | Best: 89.15%
Epoch 17/40 | Train Loss: 0.1776 Acc: 93.91% | Test Loss: 0.3829 Acc: 87.76% | Best: 89.15%
Epoch 18/40 | Train Loss: 0.1673 Acc: 94.21% | Test Loss: 0.4394 Acc: 87.32% | Best: 89.15%
Epoch 19/40 | Train Loss: 0.1740 Acc: 93.98% | Test Loss: 0.4235 Acc: 87.40% | Best: 89.15%
Epoch 20/40 | Train Loss: 0.1665 Acc: 94.28% | Test Loss: 0.3390 Acc: 89.67% | Best: 89.67%
Epoch 21/40 | Train Loss: 0.1024 Acc: 96.56% | Test Loss: 0.2479 Acc: 91.95% | Best: 91.95%
Epoch 22/40 | Train Loss: 0.0819 Acc: 97.38% | Test Loss: 0.2483 Acc: 92.01% | Best: 92.01%
Epoch 23/40 | Train Loss: 0.0747 Acc: 97.60% | Test Loss: 0.2482 Acc: 92.31% | Best: 92.31%
Epoch 24/40 | Train Loss: 0.0681 Acc: 97.84% | Test Loss: 0.2458 Acc: 92.34% | Best: 92.34%
Epoch 25/40 | Train Loss: 0.0636 Acc: 98.03% | Test Loss: 0.2476 Acc: 92.58% | Best: 92.58%
Epoch 26/40 | Train Loss: 0.0586 Acc: 98.16% | Test Loss: 0.2453 Acc: 92.60% | Best: 92.60%
Epoch 27/40 | Train Loss: 0.0548 Acc: 98.28% | Test Loss: 0.2517 Acc: 92.40% | Best: 92.60%
Epoch 28/40 | Train Loss: 0.0545 Acc: 98.24% | Test Loss: 0.2503 Acc: 92.52% | Best: 92.60%
Epoch 29/40 | Train Loss: 0.0533 Acc: 98.35% | Test Loss: 0.2518 Acc: 92.40% | Best: 92.60%
Epoch 30/40 | Train Loss: 0.0495 Acc: 98.39% | Test Loss: 0.2564 Acc: 92.63% | Best: 92.63%
Epoch 31/40 | Train Loss: 0.0463 Acc: 98.51% | Test Loss: 0.2515 Acc: 92.62% | Best: 92.63%
Epoch 32/40 | Train Loss: 0.0454 Acc: 98.59% | Test Loss: 0.2515 Acc: 92.55% | Best: 92.63%
Epoch 33/40 | Train Loss: 0.0425 Acc: 98.71% | Test Loss: 0.2511 Acc: 92.63% | Best: 92.63%
Epoch 34/40 | Train Loss: 0.0447 Acc: 98.60% | Test Loss: 0.2525 Acc: 92.54% | Best: 92.63%
Epoch 35/40 | Train Loss: 0.0425 Acc: 98.71% | Test Loss: 0.2517 Acc: 92.70% | Best: 92.70%
Epoch 36/40 | Train Loss: 0.0429 Acc: 98.68% | Test Loss: 0.2544 Acc: 92.69% | Best: 92.70%
Epoch 37/40 | Train Loss: 0.0412 Acc: 98.77% | Test Loss: 0.2537 Acc: 92.66% | Best: 92.70%
Epoch 38/40 | Train Loss: 0.0418 Acc: 98.75% | Test Loss: 0.2528 Acc: 92.55% | Best: 92.70%
Epoch 39/40 | Train Loss: 0.0406 Acc: 98.83% | Test Loss: 0.2521 Acc: 92.71% | Best: 92.71%
Epoch 40/40 | Train Loss: 0.0418 Acc: 98.74% | Test Loss: 0.2562 Acc: 92.68% | Best: 92.71%
Final Result: 92.78 +/- 0.07
