Running Multi-Seed Experiment: fpgm on vgg16/cifar10 ratio=0.5 seeds=[0, 1, 2]
--- Seed 0 ---
Calculating scores using fpgm (rho=0.5)...
Pruning threshold: 416.5372
Building new vgg16...
Epoch 1/40 | Train Loss: 2.1558 Acc: 20.64% | Test Loss: 1.9693 Acc: 26.00% | Best: 26.00%
Epoch 15/40 | Train Loss: 1.7377 Acc: 36.73% | Test Loss: 1.6659 Acc: 39.65% | Best: 39.65%
Epoch 16/40 | Train Loss: 1.7308 Acc: 37.19% | Test Loss: 1.6884 Acc: 38.20% | Best: 39.65%
Epoch 17/40 | Train Loss: 1.7262 Acc: 36.94% | Test Loss: 1.6879 Acc: 39.08% | Best: 39.65%
Epoch 18/40 | Train Loss: 1.7216 Acc: 37.39% | Test Loss: 1.6628 Acc: 40.01% | Best: 40.01%
Epoch 19/40 | Train Loss: 1.7133 Acc: 37.75% | Test Loss: 1.6950 Acc: 38.05% | Best: 40.01%
Epoch 20/40 | Train Loss: 1.7070 Acc: 37.63% | Test Loss: 1.6553 Acc: 39.92% | Best: 40.01%
Epoch 21/40 | Train Loss: 1.6662 Acc: 39.29% | Test Loss: 1.6057 Acc: 42.09% | Best: 42.09%
Epoch 22/40 | Train Loss: 1.6552 Acc: 39.93% | Test Loss: 1.5958 Acc: 42.21% | Best: 42.21%
Epoch 23/40 | Train Loss: 1.6480 Acc: 40.25% | Test Loss: 1.5972 Acc: 41.93% | Best: 42.21%
Epoch 24/40 | Train Loss: 1.6455 Acc: 40.34% | Test Loss: 1.5931 Acc: 42.14% | Best: 42.21%
Epoch 25/40 | Train Loss: 1.6369 Acc: 40.82% | Test Loss: 1.5895 Acc: 42.36% | Best: 42.36%
Epoch 26/40 | Train Loss: 1.6428 Acc: 40.12% | Test Loss: 1.5848 Acc: 42.45% | Best: 42.45%
Epoch 27/40 | Train Loss: 1.6418 Acc: 40.49% | Test Loss: 1.5875 Acc: 42.24% | Best: 42.45%
Epoch 28/40 | Train Loss: 1.6347 Acc: 40.85% | Test Loss: 1.5884 Acc: 42.19% | Best: 42.45%
Epoch 29/40 | Train Loss: 1.6345 Acc: 40.62% | Test Loss: 1.5893 Acc: 42.45% | Best: 42.45%
Epoch 30/40 | Train Loss: 1.6368 Acc: 40.74% | Test Loss: 1.5852 Acc: 42.80% | Best: 42.80%
Epoch 31/40 | Train Loss: 1.6253 Acc: 40.97% | Test Loss: 1.5778 Acc: 42.91% | Best: 42.91%
Epoch 32/40 | Train Loss: 1.6237 Acc: 41.08% | Test Loss: 1.5785 Acc: 43.05% | Best: 43.05%
Epoch 33/40 | Train Loss: 1.6219 Acc: 41.34% | Test Loss: 1.5770 Acc: 42.76% | Best: 43.05%
Epoch 34/40 | Train Loss: 1.6233 Acc: 41.00% | Test Loss: 1.5783 Acc: 42.81% | Best: 43.05%
Epoch 35/40 | Train Loss: 1.6199 Acc: 41.38% | Test Loss: 1.5764 Acc: 43.14% | Best: 43.14%
Epoch 36/40 | Train Loss: 1.6207 Acc: 41.46% | Test Loss: 1.5782 Acc: 42.97% | Best: 43.14%
Epoch 37/40 | Train Loss: 1.6218 Acc: 41.36% | Test Loss: 1.5767 Acc: 42.95% | Best: 43.14%
Epoch 38/40 | Train Loss: 1.6188 Acc: 41.42% | Test Loss: 1.5773 Acc: 42.88% | Best: 43.14%
Epoch 39/40 | Train Loss: 1.6225 Acc: 41.02% | Test Loss: 1.5757 Acc: 43.03% | Best: 43.14%
Epoch 40/40 | Train Loss: 1.6220 Acc: 41.26% | Test Loss: 1.5747 Acc: 43.05% | Best: 43.14%
--- Seed 1 ---
Calculating scores using fpgm (rho=0.5)...
Pruning threshold: 416.4937
Building new vgg16...
Epoch 1/40 | Train Loss: 2.0597 Acc: 22.67% | Test Loss: 1.9917 Acc: 23.67% | Best: 23.67%
Epoch 2/40 | Train Loss: 1.9389 Acc: 26.12% | Test Loss: 1.8557 Acc: 29.01% | Best: 29.01%
Epoch 3/40 | Train Loss: 1.8504 Acc: 29.53% | Test Loss: 1.8012 Acc: 30.84% | Best: 30.84%
Epoch 4/40 | Train Loss: 1.8062 Acc: 31.70% | Test Loss: 1.7923 Acc: 33.14% | Best: 33.14%
Epoch 5/40 | Train Loss: 1.7811 Acc: 32.88% | Test Loss: 1.7717 Acc: 34.35% | Best: 34.35%
Epoch 6/40 | Train Loss: 1.7718 Acc: 33.45% | Test Loss: 1.7266 Acc: 35.71% | Best: 35.71%
Epoch 7/40 | Train Loss: 1.7587 Acc: 34.00% | Test Loss: 1.6833 Acc: 36.89% | Best: 36.89%
Epoch 8/40 | Train Loss: 1.7435 Acc: 34.94% | Test Loss: 1.6791 Acc: 37.58% | Best: 37.58%
Epoch 9/40 | Train Loss: 1.7319 Acc: 35.46% | Test Loss: 1.7385 Acc: 36.18% | Best: 37.58%
Epoch 10/40 | Train Loss: 1.7262 Acc: 35.75% | Test Loss: 1.7023 Acc: 37.91% | Best: 37.91%
Epoch 11/40 | Train Loss: 1.7146 Acc: 36.27% | Test Loss: 1.7145 Acc: 36.53% | Best: 37.91%
Epoch 12/40 | Train Loss: 1.7080 Acc: 36.59% | Test Loss: 1.6645 Acc: 38.99% | Best: 38.99%
Epoch 13/40 | Train Loss: 1.7037 Acc: 36.60% | Test Loss: 1.7397 Acc: 35.69% | Best: 38.99%
Epoch 14/40 | Train Loss: 1.7030 Acc: 36.83% | Test Loss: 1.6613 Acc: 38.73% | Best: 38.99%
Epoch 15/40 | Train Loss: 1.6943 Acc: 37.22% | Test Loss: 1.6268 Acc: 40.22% | Best: 40.22%
Epoch 16/40 | Train Loss: 1.6827 Acc: 37.56% | Test Loss: 1.6448 Acc: 39.99% | Best: 40.22%
Epoch 17/40 | Train Loss: 1.6785 Acc: 37.99% | Test Loss: 1.6437 Acc: 39.47% | Best: 40.22%
Epoch 18/40 | Train Loss: 1.6848 Acc: 37.82% | Test Loss: 1.6047 Acc: 41.80% | Best: 41.80%
Epoch 19/40 | Train Loss: 1.6774 Acc: 37.93% | Test Loss: 1.6178 Acc: 40.85% | Best: 41.80%
Epoch 20/40 | Train Loss: 1.6744 Acc: 38.26% | Test Loss: 1.6114 Acc: 40.78% | Best: 41.80%
Epoch 21/40 | Train Loss: 1.6408 Acc: 39.66% | Test Loss: 1.5698 Acc: 43.00% | Best: 43.00%
Epoch 22/40 | Train Loss: 1.6292 Acc: 40.32% | Test Loss: 1.5688 Acc: 43.00% | Best: 43.00%
Epoch 23/40 | Train Loss: 1.6290 Acc: 40.11% | Test Loss: 1.5673 Acc: 42.99% | Best: 43.00%
Epoch 24/40 | Train Loss: 1.6261 Acc: 40.17% | Test Loss: 1.5651 Acc: 43.09% | Best: 43.09%
Epoch 25/40 | Train Loss: 1.6203 Acc: 40.39% | Test Loss: 1.5666 Acc: 42.84% | Best: 43.09%
Epoch 26/40 | Train Loss: 1.6240 Acc: 40.12% | Test Loss: 1.5602 Acc: 43.14% | Best: 43.14%
Epoch 27/40 | Train Loss: 1.6172 Acc: 40.58% | Test Loss: 1.5638 Acc: 43.17% | Best: 43.17%
Epoch 28/40 | Train Loss: 1.6181 Acc: 40.47% | Test Loss: 1.5637 Acc: 42.86% | Best: 43.17%
Epoch 29/40 | Train Loss: 1.6161 Acc: 40.62% | Test Loss: 1.5620 Acc: 43.12% | Best: 43.17%
Epoch 30/40 | Train Loss: 1.6124 Acc: 40.87% | Test Loss: 1.5599 Acc: 42.96% | Best: 43.17%
Epoch 31/40 | Train Loss: 1.6075 Acc: 40.97% | Test Loss: 1.5568 Acc: 43.48% | Best: 43.48%
Epoch 32/40 | Train Loss: 1.6034 Acc: 41.12% | Test Loss: 1.5562 Acc: 43.49% | Best: 43.49%
Epoch 33/40 | Train Loss: 1.6070 Acc: 41.18% | Test Loss: 1.5556 Acc: 43.54% | Best: 43.54%
Epoch 34/40 | Train Loss: 1.6063 Acc: 41.08% | Test Loss: 1.5552 Acc: 43.44% | Best: 43.54%
Epoch 35/40 | Train Loss: 1.6040 Acc: 41.09% | Test Loss: 1.5549 Acc: 43.54% | Best: 43.54%
Epoch 36/40 | Train Loss: 1.6053 Acc: 40.93% | Test Loss: 1.5546 Acc: 43.58% | Best: 43.58%
Epoch 37/40 | Train Loss: 1.6100 Acc: 41.07% | Test Loss: 1.5571 Acc: 43.26% | Best: 43.58%
Epoch 38/40 | Train Loss: 1.6056 Acc: 41.18% | Test Loss: 1.5543 Acc: 43.45% | Best: 43.58%
Epoch 39/40 | Train Loss: 1.6057 Acc: 41.18% | Test Loss: 1.5545 Acc: 43.44% | Best: 43.58%
Epoch 40/40 | Train Loss: 1.6010 Acc: 41.54% | Test Loss: 1.5547 Acc: 43.27% | Best: 43.58%
--- Seed 2 ---
Calculating scores using fpgm (rho=0.5)...
Pruning threshold: 416.5574
Building new vgg16...
Epoch 1/40 | Train Loss: 2.1915 Acc: 19.50% | Test Loss: 2.0160 Acc: 24.57% | Best: 24.57%
Epoch 2/40 | Train Loss: 1.9793 Acc: 25.97% | Test Loss: 1.8919 Acc: 29.84% | Best: 29.84%
Epoch 3/40 | Train Loss: 1.9149 Acc: 28.72% | Test Loss: 1.9175 Acc: 29.95% | Best: 29.95%
Epoch 4/40 | Train Loss: 1.8756 Acc: 30.71% | Test Loss: 1.8213 Acc: 32.83% | Best: 32.83%
Epoch 5/40 | Train Loss: 1.8237 Acc: 33.43% | Test Loss: 1.8522 Acc: 32.40% | Best: 32.83%
Epoch 6/40 | Train Loss: 1.7826 Acc: 34.85% | Test Loss: 2.1420 Acc: 28.90% | Best: 32.83%
Epoch 7/40 | Train Loss: 1.7611 Acc: 35.30% | Test Loss: 2.1577 Acc: 30.25% | Best: 32.83%
Epoch 8/40 | Train Loss: 1.7521 Acc: 35.72% | Test Loss: 1.6881 Acc: 38.47% | Best: 38.47%
Epoch 9/40 | Train Loss: 1.7392 Acc: 36.50% | Test Loss: 1.7215 Acc: 37.17% | Best: 38.47%
Epoch 10/40 | Train Loss: 1.7232 Acc: 37.15% | Test Loss: 1.6835 Acc: 39.13% | Best: 39.13%
Epoch 11/40 | Train Loss: 1.7171 Acc: 37.40% | Test Loss: 1.6345 Acc: 40.96% | Best: 40.96%
Epoch 12/40 | Train Loss: 1.7081 Acc: 37.58% | Test Loss: 1.6796 Acc: 38.99% | Best: 40.96%
Epoch 13/40 | Train Loss: 1.7012 Acc: 37.79% | Test Loss: 1.7374 Acc: 36.93% | Best: 40.96%
Epoch 14/40 | Train Loss: 1.6974 Acc: 38.23% | Test Loss: 1.7293 Acc: 36.74% | Best: 40.96%
Epoch 15/40 | Train Loss: 1.6908 Acc: 38.56% | Test Loss: 1.8191 Acc: 34.62% | Best: 40.96%
Epoch 16/40 | Train Loss: 1.6834 Acc: 38.48% | Test Loss: 1.6807 Acc: 39.06% | Best: 40.96%
Epoch 17/40 | Train Loss: 1.6806 Acc: 38.90% | Test Loss: 1.6574 Acc: 40.54% | Best: 40.96%
Epoch 18/40 | Train Loss: 1.6715 Acc: 39.35% | Test Loss: 1.6450 Acc: 39.95% | Best: 40.96%
Epoch 19/40 | Train Loss: 1.6727 Acc: 39.31% | Test Loss: 1.6527 Acc: 40.09% | Best: 40.96%
Epoch 20/40 | Train Loss: 1.6636 Acc: 39.65% | Test Loss: 1.6591 Acc: 40.15% | Best: 40.96%
Epoch 21/40 | Train Loss: 1.6143 Acc: 41.53% | Test Loss: 1.5559 Acc: 44.33% | Best: 44.33%
Epoch 22/40 | Train Loss: 1.6076 Acc: 41.70% | Test Loss: 1.5504 Acc: 44.21% | Best: 44.33%
Epoch 23/40 | Train Loss: 1.6037 Acc: 42.05% | Test Loss: 1.5485 Acc: 44.35% | Best: 44.35%
Epoch 24/40 | Train Loss: 1.6020 Acc: 42.10% | Test Loss: 1.5523 Acc: 44.08% | Best: 44.35%
Epoch 25/40 | Train Loss: 1.6014 Acc: 42.35% | Test Loss: 1.5423 Acc: 44.93% | Best: 44.93%
Epoch 26/40 | Train Loss: 1.5967 Acc: 42.29% | Test Loss: 1.5642 Acc: 43.39% | Best: 44.93%
Epoch 27/40 | Train Loss: 1.5943 Acc: 42.52% | Test Loss: 1.5400 Acc: 44.94% | Best: 44.94%
Epoch 28/40 | Train Loss: 1.5902 Acc: 42.50% | Test Loss: 1.5440 Acc: 44.48% | Best: 44.94%
Epoch 29/40 | Train Loss: 1.5918 Acc: 42.49% | Test Loss: 1.5352 Acc: 44.85% | Best: 44.94%
Epoch 30/40 | Train Loss: 1.5893 Acc: 42.55% | Test Loss: 1.5414 Acc: 44.76% | Best: 44.94%
Epoch 31/40 | Train Loss: 1.5770 Acc: 43.26% | Test Loss: 1.5332 Acc: 44.86% | Best: 44.94%
Epoch 32/40 | Train Loss: 1.5792 Acc: 43.07% | Test Loss: 1.5297 Acc: 45.32% | Best: 45.32%
Epoch 33/40 | Train Loss: 1.5788 Acc: 42.92% | Test Loss: 1.5291 Acc: 45.11% | Best: 45.32%
Epoch 34/40 | Train Loss: 1.5764 Acc: 43.04% | Test Loss: 1.5314 Acc: 45.13% | Best: 45.32%
Epoch 35/40 | Train Loss: 1.5751 Acc: 43.02% | Test Loss: 1.5282 Acc: 45.01% | Best: 45.32%
Epoch 36/40 | Train Loss: 1.5718 Acc: 43.39% | Test Loss: 1.5298 Acc: 45.01% | Best: 45.32%
Epoch 37/40 | Train Loss: 1.5741 Acc: 43.05% | Test Loss: 1.5279 Acc: 45.08% | Best: 45.32%
Epoch 38/40 | Train Loss: 1.5784 Acc: 43.04% | Test Loss: 1.5276 Acc: 45.00% | Best: 45.32%
Epoch 39/40 | Train Loss: 1.5753 Acc: 42.98% | Test Loss: 1.5329 Acc: 45.02% | Best: 45.32%
Epoch 40/40 | Train Loss: 1.5778 Acc: 42.97% | Test Loss: 1.5292 Acc: 45.04% | Best: 45.32%
Final Result: 44.01 +/- 0.94
