Running Multi-Seed Experiment: l1 on resnet110/cifar10 ratio=0.3 seeds=[0, 1, 2]
--- Seed 0 ---
Calculating scores using l1 (rho=0.5)...
Pruning threshold: 3.7208
Building new resnet110...
Epoch 1/40 | Train Loss: 0.1159 Acc: 95.96% | Test Loss: 0.3494 Acc: 89.77% | Best: 89.77%
Epoch 33/40 | Train Loss: 0.0094 Acc: 99.80% | Test Loss: 0.2617 Acc: 93.52% | Best: 93.76%
Epoch 34/40 | Train Loss: 0.0087 Acc: 99.82% | Test Loss: 0.2613 Acc: 93.58% | Best: 93.76%
Epoch 35/40 | Train Loss: 0.0088 Acc: 99.82% | Test Loss: 0.2573 Acc: 93.78% | Best: 93.78%
Epoch 36/40 | Train Loss: 0.0090 Acc: 99.79% | Test Loss: 0.2593 Acc: 93.72% | Best: 93.78%
Epoch 37/40 | Train Loss: 0.0089 Acc: 99.80% | Test Loss: 0.2576 Acc: 93.69% | Best: 93.78%
Epoch 38/40 | Train Loss: 0.0089 Acc: 99.81% | Test Loss: 0.2613 Acc: 93.73% | Best: 93.78%
Epoch 39/40 | Train Loss: 0.0091 Acc: 99.80% | Test Loss: 0.2580 Acc: 93.70% | Best: 93.78%
Epoch 40/40 | Train Loss: 0.0084 Acc: 99.83% | Test Loss: 0.2587 Acc: 93.73% | Best: 93.78%
--- Seed 2 ---
Calculating scores using l1 (rho=0.5)...
Pruning threshold: 3.7208
Building new resnet110...
Epoch 1/40 | Train Loss: 0.1196 Acc: 95.90% | Test Loss: 0.3057 Acc: 90.98% | Best: 90.98%
Epoch 2/40 | Train Loss: 0.1042 Acc: 96.34% | Test Loss: 0.3150 Acc: 90.71% | Best: 90.98%
Epoch 3/40 | Train Loss: 0.1013 Acc: 96.56% | Test Loss: 0.3856 Acc: 89.51% | Best: 90.98%
Epoch 4/40 | Train Loss: 0.0984 Acc: 96.66% | Test Loss: 0.2929 Acc: 91.38% | Best: 91.38%
Epoch 5/40 | Train Loss: 0.0999 Acc: 96.51% | Test Loss: 0.3539 Acc: 89.78% | Best: 91.38%
Epoch 6/40 | Train Loss: 0.0917 Acc: 96.95% | Test Loss: 0.3338 Acc: 90.06% | Best: 91.38%
Epoch 7/40 | Train Loss: 0.0920 Acc: 96.94% | Test Loss: 0.3472 Acc: 90.47% | Best: 91.38%
Epoch 8/40 | Train Loss: 0.0970 Acc: 96.71% | Test Loss: 0.3471 Acc: 90.18% | Best: 91.38%
Epoch 9/40 | Train Loss: 0.0880 Acc: 96.99% | Test Loss: 0.3244 Acc: 90.72% | Best: 91.38%
Epoch 10/40 | Train Loss: 0.0877 Acc: 96.97% | Test Loss: 0.3300 Acc: 91.20% | Best: 91.38%
Epoch 11/40 | Train Loss: 0.0911 Acc: 96.91% | Test Loss: 0.3319 Acc: 90.47% | Best: 91.38%
Epoch 12/40 | Train Loss: 0.0886 Acc: 96.97% | Test Loss: 0.3054 Acc: 90.88% | Best: 91.38%
Epoch 13/40 | Train Loss: 0.0893 Acc: 96.93% | Test Loss: 0.3339 Acc: 90.61% | Best: 91.38%
Epoch 14/40 | Train Loss: 0.0829 Acc: 97.15% | Test Loss: 0.3313 Acc: 90.93% | Best: 91.38%
Epoch 15/40 | Train Loss: 0.0876 Acc: 97.05% | Test Loss: 0.3308 Acc: 90.72% | Best: 91.38%
Epoch 16/40 | Train Loss: 0.0895 Acc: 96.94% | Test Loss: 0.3152 Acc: 90.83% | Best: 91.38%
Epoch 17/40 | Train Loss: 0.0870 Acc: 97.00% | Test Loss: 0.3606 Acc: 90.06% | Best: 91.38%
Epoch 18/40 | Train Loss: 0.0790 Acc: 97.30% | Test Loss: 0.3116 Acc: 91.37% | Best: 91.38%
Epoch 19/40 | Train Loss: 0.0858 Acc: 97.07% | Test Loss: 0.3199 Acc: 91.17% | Best: 91.38%
Epoch 20/40 | Train Loss: 0.0840 Acc: 97.14% | Test Loss: 0.3316 Acc: 90.68% | Best: 91.38%
Epoch 21/40 | Train Loss: 0.0408 Acc: 98.74% | Test Loss: 0.2474 Acc: 93.15% | Best: 93.15%
Epoch 22/40 | Train Loss: 0.0257 Acc: 99.30% | Test Loss: 0.2479 Acc: 93.31% | Best: 93.31%
Epoch 23/40 | Train Loss: 0.0203 Acc: 99.47% | Test Loss: 0.2479 Acc: 93.30% | Best: 93.31%
Epoch 24/40 | Train Loss: 0.0176 Acc: 99.58% | Test Loss: 0.2507 Acc: 93.36% | Best: 93.36%
Epoch 25/40 | Train Loss: 0.0153 Acc: 99.62% | Test Loss: 0.2514 Acc: 93.44% | Best: 93.44%
Epoch 26/40 | Train Loss: 0.0140 Acc: 99.66% | Test Loss: 0.2495 Acc: 93.53% | Best: 93.53%
Epoch 27/40 | Train Loss: 0.0128 Acc: 99.67% | Test Loss: 0.2526 Acc: 93.47% | Best: 93.53%
Epoch 28/40 | Train Loss: 0.0118 Acc: 99.70% | Test Loss: 0.2541 Acc: 93.65% | Best: 93.65%
Epoch 29/40 | Train Loss: 0.0115 Acc: 99.72% | Test Loss: 0.2587 Acc: 93.53% | Best: 93.65%
Epoch 30/40 | Train Loss: 0.0101 Acc: 99.80% | Test Loss: 0.2604 Acc: 93.63% | Best: 93.65%
Epoch 31/40 | Train Loss: 0.0095 Acc: 99.79% | Test Loss: 0.2555 Acc: 93.63% | Best: 93.65%
Epoch 32/40 | Train Loss: 0.0098 Acc: 99.78% | Test Loss: 0.2593 Acc: 93.50% | Best: 93.65%
Epoch 33/40 | Train Loss: 0.0092 Acc: 99.78% | Test Loss: 0.2569 Acc: 93.59% | Best: 93.65%
Epoch 34/40 | Train Loss: 0.0088 Acc: 99.83% | Test Loss: 0.2577 Acc: 93.67% | Best: 93.67%
Epoch 35/40 | Train Loss: 0.0087 Acc: 99.84% | Test Loss: 0.2563 Acc: 93.66% | Best: 93.67%
Epoch 36/40 | Train Loss: 0.0094 Acc: 99.79% | Test Loss: 0.2552 Acc: 93.70% | Best: 93.70%
Epoch 37/40 | Train Loss: 0.0085 Acc: 99.83% | Test Loss: 0.2554 Acc: 93.74% | Best: 93.74%
Epoch 38/40 | Train Loss: 0.0088 Acc: 99.83% | Test Loss: 0.2575 Acc: 93.66% | Best: 93.74%
Epoch 39/40 | Train Loss: 0.0086 Acc: 99.82% | Test Loss: 0.2559 Acc: 93.64% | Best: 93.74%
Epoch 40/40 | Train Loss: 0.0088 Acc: 99.81% | Test Loss: 0.2560 Acc: 93.62% | Best: 93.74%
Final Result: 93.86 +/- 0.14
