Running Multi-Seed Experiment: gra on vgg16/cifar10 ratio=0.7 seeds=[0, 1, 2]
--- Seed 0 ---
Calculating scores using gra (rho=0.5)...
Pruning threshold: 0.6571
Building new vgg16...
Epoch 1/40 | Train Loss: 1.5460 Acc: 42.07% | Test Loss: 1.3305 Acc: 52.86% | Best: 52.86%
Epoch 2/40 | Train Loss: 1.0885 Acc: 60.89% | Test Loss: 0.9071 Acc: 67.59% | Best: 67.59%
Epoch 3/40 | Train Loss: 0.8842 Acc: 68.83% | Test Loss: 1.0088 Acc: 65.80% | Best: 67.59%
Epoch 4/40 | Train Loss: 0.7671 Acc: 73.25% | Test Loss: 0.8042 Acc: 71.64% | Best: 71.64%
Epoch 5/40 | Train Loss: 0.6974 Acc: 75.86% | Test Loss: 0.7052 Acc: 75.89% | Best: 75.89%
Epoch 6/40 | Train Loss: 0.6391 Acc: 78.08% | Test Loss: 0.7010 Acc: 76.11% | Best: 76.11%
Epoch 7/40 | Train Loss: 0.5939 Acc: 79.64% | Test Loss: 0.6721 Acc: 77.82% | Best: 77.82%
Epoch 8/40 | Train Loss: 0.5622 Acc: 80.57% | Test Loss: 0.6376 Acc: 78.94% | Best: 78.94%
Epoch 9/40 | Train Loss: 0.5331 Acc: 81.58% | Test Loss: 0.5330 Acc: 81.60% | Best: 81.60%
Epoch 10/40 | Train Loss: 0.5140 Acc: 82.23% | Test Loss: 0.5810 Acc: 80.10% | Best: 81.60%
Epoch 11/40 | Train Loss: 0.4879 Acc: 83.17% | Test Loss: 0.5743 Acc: 80.26% | Best: 81.60%
Epoch 12/40 | Train Loss: 0.4691 Acc: 83.83% | Test Loss: 0.5387 Acc: 81.74% | Best: 81.74%
Epoch 13/40 | Train Loss: 0.4580 Acc: 84.24% | Test Loss: 0.5062 Acc: 82.68% | Best: 82.68%
Epoch 14/40 | Train Loss: 0.4431 Acc: 84.74% | Test Loss: 0.5031 Acc: 83.19% | Best: 83.19%
Epoch 15/40 | Train Loss: 0.4298 Acc: 85.08% | Test Loss: 0.4792 Acc: 84.06% | Best: 84.06%
Epoch 16/40 | Train Loss: 0.4136 Acc: 85.78% | Test Loss: 0.5003 Acc: 83.15% | Best: 84.06%
Epoch 17/40 | Train Loss: 0.4046 Acc: 86.05% | Test Loss: 0.5334 Acc: 81.94% | Best: 84.06%
Epoch 18/40 | Train Loss: 0.3930 Acc: 86.41% | Test Loss: 0.4597 Acc: 84.38% | Best: 84.38%
Epoch 19/40 | Train Loss: 0.3849 Acc: 86.80% | Test Loss: 0.5123 Acc: 82.10% | Best: 84.38%
Epoch 20/40 | Train Loss: 0.3751 Acc: 87.00% | Test Loss: 0.4392 Acc: 85.00% | Best: 85.00%
Epoch 21/40 | Train Loss: 0.2975 Acc: 89.68% | Test Loss: 0.3596 Acc: 88.02% | Best: 88.02%
Epoch 22/40 | Train Loss: 0.2690 Acc: 90.78% | Test Loss: 0.3607 Acc: 87.85% | Best: 88.02%
Epoch 23/40 | Train Loss: 0.2633 Acc: 90.82% | Test Loss: 0.3584 Acc: 87.96% | Best: 88.02%
