epoch,train_loss,train_acc,test_loss,test_acc,lr
1,3.052576829100509,25.796,2.358041408695752,39.48,0.010000000000000002
2,1.925227432909524,47.964,1.91361372380317,48.84,0.010000000000000002
3,1.6727694638854707,53.796,1.8596061181418504,50.53,0.010000000000000002
4,1.5455318908862141,56.618,1.757683307309694,52.84,0.010000000000000002
5,1.4584290981292725,58.798,1.6501021490821355,55.11,0.010000000000000002
6,1.4101443967550917,60.006,1.5972562741629686,56.06,0.010000000000000002
7,1.3641233496043994,61.068,1.745774676528158,53.39,0.010000000000000002
8,1.318521459236779,62.418,1.6436732856533196,55.46,0.010000000000000002
9,1.295146301731734,62.842,1.5481808245936526,57.29,0.010000000000000002
10,1.257460802717282,63.746,1.7153963740867904,54.25,0.010000000000000002
11,1.2402589142779865,64.28,1.6228619512123397,55.98,0.010000000000000002
12,1.210613188841154,64.934,1.6818554657924025,55.15,0.010000000000000002
13,1.1993037055215567,65.418,1.621222194237045,56.23,0.010000000000000002
14,1.1784019682108593,65.83,1.616165808484524,56.75,0.010000000000000002
15,1.1672923822537102,66.096,1.5429297761072087,58.42,0.010000000000000002
16,1.141892241395038,66.998,1.544680040093917,58.54,0.010000000000000002
17,1.1347840957324524,66.878,1.6485723030718067,56.78,0.010000000000000002
18,1.120038491380794,67.248,1.6116595615314533,57.68,0.010000000000000002
19,1.1046847632473997,67.694,1.5256063409998446,58.77,0.010000000000000002
20,1.098957252776836,68.012,1.4773042111457149,59.76,0.0010000000000000002
21,0.8972831424849722,74.144,1.2623002363156668,64.9,0.0010000000000000002
22,0.8419615524199308,75.428,1.2492810035053687,65.35,0.0010000000000000002
23,0.8178572162337925,76.224,1.2446634143213682,65.19,0.0010000000000000002
24,0.801276564445642,76.682,1.2416923347907731,65.39,0.0010000000000000002
25,0.790229287598749,76.83,1.2438461984260172,65.51,0.0010000000000000002
26,0.7772116100086885,77.204,1.2420596276657492,65.53,0.0010000000000000002
27,0.7688199088091741,77.532,1.2614731366121317,65.38,0.0010000000000000002
28,0.7634076936470579,77.534,1.253579232511641,65.64,0.0010000000000000002
29,0.7560595193177538,77.984,1.2499035196968271,65.51,0.0010000000000000002
30,0.7500090721775504,77.934,1.2589371619345266,65.21,0.00010000000000000003
31,0.7298414295591662,78.402,1.241449863850316,65.73,0.00010000000000000003
32,0.720597972726578,79.142,1.2376759806765785,65.93,0.00010000000000000003
33,0.7201605262353902,78.832,1.2440584083146686,65.84,0.00010000000000000003
34,0.7204394661404593,78.804,1.2416380221330667,65.87,0.00010000000000000003
35,0.7182379254447225,79.002,1.2431080537506296,66.04,0.00010000000000000003
36,0.7141282262704561,79.16,1.2435366315177725,65.97,0.00010000000000000003
37,0.7101140167859509,79.35,1.2421720246725445,65.92,0.00010000000000000003
38,0.7110348450558265,79.122,1.2421072683756864,66.01,0.00010000000000000003
39,0.7133347280799885,79.186,1.2371150300472598,65.93,0.00010000000000000003
40,0.7120321876252703,79.086,1.2421028017997742,66.07,0.00010000000000000003
