epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.7456631727535705,34.018,1.6443840823596036,38.65,0.010000000000000002
2,1.406243180679848,48.258,1.3904093262515491,50.13,0.010000000000000002
3,1.1937801894324516,56.782,1.352980803839768,52.73,0.010000000000000002
4,1.054146328698034,61.954,1.0359691803968405,62.74,0.010000000000000002
5,0.9577720598186679,65.588,1.0431054498575911,64.37,0.010000000000000002
6,0.8667772334554921,69.244,0.8736079727547078,69.66,0.010000000000000002
7,0.8045213486227538,71.654,0.8247892426539071,70.97,0.010000000000000002
8,0.7476973532105956,73.696,0.748555211326744,73.88,0.010000000000000002
9,0.7050740316395869,75.344,0.8872092811367179,70.39,0.010000000000000002
10,0.6725843743899899,76.544,0.7734978349902962,73.72,0.010000000000000002
11,0.639371575373213,77.652,0.7438840850999083,74.42,0.010000000000000002
12,0.6111522864960038,78.722,0.7036074328271649,76.12,0.010000000000000002
13,0.5901737923512373,79.544,0.6643357265599167,77.28,0.010000000000000002
14,0.5735127961696567,80.176,0.6921006773091569,76.66,0.010000000000000002
15,0.5540231198758421,80.812,0.6780594372296636,77.59,0.010000000000000002
16,0.5360719971644604,81.46,0.64805631584759,78.38,0.010000000000000002
17,0.5196874585298016,81.964,0.6276594272142724,79.39,0.010000000000000002
18,0.5051474147440528,82.58,0.5553833974313133,81.24,0.010000000000000002
19,0.49202903807925447,82.952,0.5564652632308912,81.46,0.010000000000000002
20,0.479199847639979,83.368,0.7330275434481947,76.26,0.010000000000000002
21,0.47027222953184183,83.564,0.5621622389630426,81.28,0.010000000000000002
22,0.4575874895390952,84.01,0.563396408965316,80.87,0.010000000000000002
23,0.44598782329303227,84.558,0.5392820469186276,82.62,0.010000000000000002
24,0.43878234553215145,84.872,0.542813024943388,81.84,0.010000000000000002
25,0.4317461579580746,84.832,0.4761998464789572,83.7,0.010000000000000002
26,0.4202274214809813,85.424,0.5793447871751423,81.61,0.010000000000000002
27,0.41634056147407084,85.622,0.48732969466644,83.34,0.010000000000000002
28,0.40625377616766467,85.878,0.5462689461964595,81.76,0.010000000000000002
29,0.3978156326219554,86.174,0.5509041562865052,81.65,0.010000000000000002
30,0.4000844407416975,86.186,0.4358504088241843,85.51,0.010000000000000002
31,0.3822739061415958,86.856,0.48270485974565336,83.77,0.010000000000000002
32,0.376078947006589,86.98,0.5496818921234035,81.8,0.010000000000000002
33,0.3696346492566111,87.278,0.5199813548522659,82.83,0.010000000000000002
34,0.3703270803403367,87.16,0.4814062178889407,84.25,0.010000000000000002
35,0.36505017435306786,87.296,0.5314680824551401,83.2,0.010000000000000002
36,0.3576799334619966,87.694,0.48150292755682256,84.12,0.010000000000000002
37,0.35163637214456983,87.798,0.49650289382361157,83.02,0.010000000000000002
38,0.35025014211911987,87.762,0.5419330114050757,82.37,0.010000000000000002
39,0.3514729430684653,87.904,0.4968103577819052,83.76,0.010000000000000002
40,0.3420523772459201,88.104,0.5072912505910366,83.28,0.010000000000000002
