epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.9974985461100898,24.642,1.6008643575861483,40.58,0.1
2,1.4183614546685572,48.066,1.3794215087649189,51.95,0.1
3,1.052444250992192,62.364,0.9396222309221195,66.65,0.1
4,0.853541473750873,70.028,0.9563539020622833,67.85,0.1
5,0.7420989779560158,74.048,1.012956812411924,68.6,0.1
6,0.6764842473027651,76.812,0.8228971746903432,73.41,0.1
7,0.6373249888420105,77.924,0.8612083875680272,71.59,0.1
8,0.6078456138710842,78.988,0.7869624955744683,74.58,0.1
9,0.5872050094634981,79.908,0.6551164128357851,77.85,0.1
10,0.5695330682770371,80.416,0.8880290464509891,73.29,0.1
11,0.5619203737172325,80.548,0.9220251441001892,71.03,0.1
12,0.5356445201979879,81.684,0.7096725981446761,76.67,0.1
13,0.5318704412111541,81.716,0.8496844745889495,73.24,0.1
14,0.5190496768640436,82.438,0.9376996287816688,70.81,0.1
15,0.511492532003871,82.416,0.6289150899724115,78.3,0.1
16,0.4985431608031778,82.926,1.0369267229792438,68.28,0.1
17,0.49606030569661913,82.78,0.7152155777321586,76.73,0.1
18,0.48806292870465445,83.096,0.7827713323544853,75.66,0.1
19,0.4801252565115614,83.662,0.6970724282385428,77.98,0.1
20,0.47561850091990304,83.808,0.5884421690355374,80.4,0.1
21,0.47441310429816963,83.892,0.5523279599751099,80.81,0.1
22,0.46308214615677934,84.166,0.7386612047123003,75.77,0.1
23,0.4588496178159933,84.212,0.8640021991126144,73.81,0.1
24,0.46049913603936315,84.224,0.734905357979521,77.84,0.1
25,0.4502684932459346,84.42,0.7520124025737183,76.33,0.1
26,0.4531796201110801,84.624,0.668421483869794,77.6,0.1
27,0.44776007113859173,84.72,0.8538845060746881,73.1,0.1
28,0.4431357121147463,84.752,0.5592729419092589,81.12,0.1
29,0.4387435416126495,85.034,0.6002588415447669,80.2,0.1
30,0.4377390518593971,84.996,0.5434788944600504,82.04,0.1
31,0.436085260585141,85.262,0.6471715588358384,78.72,0.1
32,0.429889489813229,85.324,0.7151994901367381,77.43,0.1
33,0.4354923218107589,85.148,0.6977296494230439,77.54,0.1
34,0.43538176727569317,85.032,0.5112153110624869,83.18,0.1
35,0.42810872505845315,85.268,0.7412950396537781,75.28,0.1
36,0.42633593314901336,85.48,0.7369545041760311,76.85,0.1
37,0.42386095168645427,85.538,0.5997782990902285,80.22,0.1
38,0.4248053796989534,85.392,0.9963408474680744,71.42,0.1
39,0.41914696576040417,85.686,0.7121962354153017,76.7,0.1
40,0.41991586278161736,85.562,0.6152318146409868,79.69,0.1
41,0.42085794868219234,85.578,0.48953809504267537,82.98,0.1
42,0.4148564539906924,85.668,0.7228553672380085,77.73,0.1
43,0.41798746818319304,85.684,0.6098013501378554,79.45,0.1
44,0.4214818036312337,85.604,0.7548832218103771,75.23,0.1
45,0.4048314796155676,86.118,0.5286730263806596,82.7,0.1
46,0.4095798561258999,86.086,0.750318282012698,76.07,0.1
47,0.4052567135571214,86.066,0.6097211683098274,80.6,0.1
48,0.41515880983199,85.832,0.6097594658030739,79.05,0.1
49,0.40752956541755314,85.998,1.3781859663468372,64.35,0.1
50,0.4058510248389695,86.062,0.5334086150308198,81.96,0.1
51,0.40927314502961193,85.852,0.5361541207832626,82.01,0.1
52,0.4090779079576892,85.918,0.8077104597152034,74.63,0.1
53,0.40678521750680624,85.954,0.8121213309372528,76.5,0.1
54,0.40663978083969077,86.038,0.912725195854525,70.39,0.1
55,0.4106959043180241,85.832,0.6471653482581996,78.34,0.1
56,0.4032609923873716,86.1,0.6104416967947272,80.25,0.1
57,0.40262760324856206,86.212,0.5133590136147752,82.55,0.1
58,0.4018322622303463,86.046,0.5665371614166453,80.45,0.1
59,0.3975859429601513,86.224,0.5800629529771926,80.48,0.1
60,0.3983840774697111,86.228,0.6113156268868265,81.21,0.1
61,0.4042185311350981,86.136,0.7175875438165061,76.72,0.1
62,0.39781018222689324,86.382,0.5594968018652517,81.81,0.1
63,0.3999631353808791,86.176,0.502801743112033,82.77,0.1
64,0.399221497461619,86.334,0.5576860961280291,81.53,0.1
65,0.4049841622867243,86.054,0.5719129650653163,81.36,0.1
66,0.39808127501279195,86.424,0.5620445895798599,81.56,0.1
67,0.3906763726488099,86.78,0.5687530104872547,81.74,0.1
68,0.3896084552454522,86.626,0.627660658540605,79.45,0.1
69,0.39411682050551294,86.576,0.5879722230042084,80.51,0.1
70,0.3878404205412511,86.59,0.7731140399280982,76.0,0.1
71,0.39366868073525635,86.488,0.5806973810437359,81.06,0.1
72,0.3929906475650685,86.486,0.7386674718766273,77.6,0.1
73,0.3960889179230956,86.478,0.594027382286289,80.09,0.1
74,0.39151682432197854,86.6,0.5526897005642517,81.22,0.1
75,0.39140117221781057,86.566,0.7849211790893651,75.31,0.1
76,0.39245777197963444,86.624,0.8031583994249755,76.07,0.1
77,0.39810051732813306,86.338,0.6890273030045666,78.42,0.1
78,0.3893681095003167,86.566,0.8125676659843589,73.84,0.1
79,0.3925991437166853,86.73,0.5697618681418745,80.88,0.1
80,0.38550486322254174,86.78,0.6928879399842853,77.24,0.010000000000000002
81,0.23602602213544918,92.02,0.2571773440400256,91.13,0.010000000000000002
82,0.18339345135423532,93.876,0.24426428115443338,91.7,0.010000000000000002
83,0.16350025131040827,94.458,0.2437316528226756,91.93,0.010000000000000002
84,0.15292177633251375,94.788,0.24547911916352524,91.76,0.010000000000000002
85,0.14276468292679018,95.12,0.24130001447246044,92.15,0.010000000000000002
86,0.13042684279553726,95.616,0.24347445746011373,92.02,0.010000000000000002
87,0.1273489891434722,95.618,0.2377998459188244,92.06,0.010000000000000002
88,0.11788858137929531,96.056,0.2537769538503659,91.9,0.010000000000000002
89,0.1111346737522146,96.18,0.2566488770933091,92.04,0.010000000000000002
90,0.10738356396212907,96.332,0.2526064188797263,92.06,0.010000000000000002
91,0.10308646758460938,96.552,0.24974003962323635,92.2,0.010000000000000002
92,0.09970319281568003,96.542,0.2693935728903058,91.78,0.010000000000000002
93,0.09679273794145535,96.708,0.2621021992232226,92.06,0.010000000000000002
94,0.09212878436478965,96.794,0.27168055274818514,91.52,0.010000000000000002
95,0.09413137661336023,96.786,0.2766807073656517,91.64,0.010000000000000002
96,0.09000770497085799,96.944,0.26762918769558774,91.94,0.010000000000000002
97,0.08886243087594467,96.936,0.2880169562523878,91.74,0.010000000000000002
98,0.0848799970458307,97.098,0.2620140046258516,92.06,0.010000000000000002
99,0.08181894657290195,97.216,0.2903036571378949,91.41,0.010000000000000002
100,0.08826006438745104,96.97,0.30646906698806375,91.42,0.010000000000000002
101,0.08631875971927667,97.068,0.2685893242117725,91.97,0.010000000000000002
102,0.0856770796324972,97.062,0.30900576729563217,91.16,0.010000000000000002
103,0.08543309776107673,97.092,0.2805488877281358,91.71,0.010000000000000002
104,0.08664883012452242,97.022,0.34897576725181145,90.55,0.010000000000000002
105,0.08812574545859986,97.0,0.30699163656446,91.03,0.010000000000000002
106,0.08803324515709791,97.026,0.27999567429098904,91.56,0.010000000000000002
107,0.08521679781205818,97.104,0.317110715787622,90.96,0.010000000000000002
108,0.08756900010892497,97.076,0.3001641185977791,91.06,0.010000000000000002
109,0.08559137992227397,97.092,0.30431149881097336,91.37,0.010000000000000002
110,0.08638234916702865,97.076,0.30896844347066516,91.24,0.010000000000000002
111,0.08930293089993623,96.99,0.2848372543348542,91.99,0.010000000000000002
112,0.08301808591693868,97.216,0.3271448616928692,90.69,0.010000000000000002
113,0.09182615332838977,96.806,0.3175466188901587,90.95,0.010000000000000002
114,0.08991500068827511,96.882,0.3470993128758443,90.28,0.010000000000000002
115,0.08588535440109117,97.084,0.28589055979553657,91.83,0.010000000000000002
116,0.0915293199488955,96.918,0.3330161689391619,90.72,0.010000000000000002
117,0.08196525653476452,97.204,0.33677839855604536,90.74,0.010000000000000002
118,0.08861266658700945,97.024,0.3085320874860015,91.12,0.010000000000000002
119,0.08889044189344511,96.93,0.3132465596817717,91.13,0.010000000000000002
120,0.08841917327964854,96.986,0.3110179610644715,91.19,0.0010000000000000002
121,0.04905567037851533,98.492,0.24489518066373053,92.88,0.0010000000000000002
122,0.035299757079881096,98.968,0.25281592071810854,92.93,0.0010000000000000002
123,0.0286203153869685,99.27,0.25188556978408294,93.19,0.0010000000000000002
124,0.025143217595527543,99.352,0.25183860269151154,93.15,0.0010000000000000002
125,0.022846863275784474,99.412,0.25568750170590004,93.19,0.0010000000000000002
126,0.02123778018995624,99.484,0.2543203030960469,93.25,0.0010000000000000002
127,0.02004136046742463,99.534,0.2547694869528088,93.17,0.0010000000000000002
128,0.018172491168546134,99.554,0.2541332708883889,93.23,0.0010000000000000002
129,0.016833294309851955,99.592,0.25845497837172277,93.31,0.0010000000000000002
130,0.016271249522738482,99.626,0.26030875836746603,93.27,0.0010000000000000002
131,0.015903838605279354,99.652,0.2605966347493703,93.17,0.0010000000000000002
132,0.015622582788581548,99.632,0.2574530665444422,93.29,0.0010000000000000002
133,0.015071506988342918,99.636,0.26215566100576254,93.42,0.0010000000000000002
134,0.013450460328036904,99.694,0.26705616292885587,93.3,0.0010000000000000002
135,0.013134044684979427,99.69,0.2676263692541213,93.24,0.0010000000000000002
136,0.012498463494488802,99.734,0.2673052992624573,93.44,0.0010000000000000002
137,0.011828170409854835,99.742,0.27097804193632513,93.3,0.0010000000000000002
138,0.011210969630200083,99.788,0.2722388316370264,93.35,0.0010000000000000002
139,0.011573558255834768,99.752,0.27559056368809715,93.31,0.0010000000000000002
140,0.010723314412971934,99.77,0.2776234844062902,93.36,0.0010000000000000002
141,0.010375539257424548,99.782,0.27369844998362697,93.3,0.0010000000000000002
142,0.010505555531657908,99.764,0.27640275350665744,93.48,0.0010000000000000002
143,0.010532489154533104,99.782,0.27895586645301385,93.26,0.0010000000000000002
144,0.010127773462280231,99.792,0.27904796638066254,93.27,0.0010000000000000002
145,0.009093113878355992,99.822,0.2784849480737614,93.29,0.0010000000000000002
146,0.008847983574847241,99.84,0.27990436742577374,93.36,0.0010000000000000002
147,0.009651490381163785,99.786,0.2790307163060466,93.35,0.0010000000000000002
148,0.008566333196254548,99.838,0.282482041305379,93.38,0.0010000000000000002
149,0.008591467969874611,99.856,0.280115774160699,93.39,0.0010000000000000002
150,0.008447298768769635,99.832,0.2755068565094018,93.63,0.0010000000000000002
151,0.008652390251347028,99.842,0.28110123237099827,93.53,0.0010000000000000002
152,0.008944231142942577,99.788,0.28539755431157127,93.28,0.0010000000000000002
153,0.008222225310919267,99.822,0.2842054183158693,93.38,0.0010000000000000002
154,0.007285614959601446,99.876,0.2827234306856047,93.33,0.0010000000000000002
155,0.008668319125066671,99.834,0.2864387587090082,93.42,0.0010000000000000002
156,0.008248158294381216,99.832,0.2854364698729183,93.36,0.0010000000000000002
157,0.007469340396361411,99.868,0.2872335326068009,93.44,0.0010000000000000002
158,0.007854036014417516,99.84,0.2833152684984328,93.48,0.0010000000000000002
159,0.007790951635283621,99.826,0.28287165781742407,93.39,0.0010000000000000002
