epoch,train_loss,train_acc,test_loss,test_acc,lr
1,2.2808725519863238,15.626,2.076360050636002,24.48,0.1
2,1.809930701999713,31.942,1.8381917340846001,35.14,0.1
3,1.5053055143112417,44.324,1.3598985566368587,50.76,0.1
4,1.1550060853628856,58.516,0.9896033081827285,64.81,0.1
5,0.9026399800539626,68.446,1.237014603765705,58.66,0.1
6,0.7767937577441525,73.072,0.9319221596174603,68.27,0.1
7,0.7078791135717231,75.658,0.7909143891515611,73.28,0.1
8,0.653576989231817,77.502,0.8914658653585217,70.54,0.1
9,0.622105571238891,78.732,0.8346786612196814,71.08,0.1
10,0.5973127366179396,79.428,0.6735363878026793,77.35,0.1
11,0.5709468237579326,80.202,0.8891882571992995,71.76,0.1
12,0.5519224325256884,81.068,1.0032356932193418,71.02,0.1
13,0.5516074640519174,81.026,0.7596854940999912,75.19,0.1
14,0.5261159277785464,81.95,0.7731165508680706,75.07,0.1
15,0.5210780571488773,82.138,0.6835802461527571,76.88,0.1
16,0.5074828413441358,82.608,0.7286391876920869,75.0,0.1
17,0.500276389253109,82.858,0.7833691503428206,73.73,0.1
18,0.487516590930007,83.306,0.7724470714979534,74.32,0.1
19,0.48022219683508127,83.468,0.6987340887890586,76.62,0.1
20,0.4799884024940793,83.604,0.7345633997192865,76.65,0.1
21,0.47111510186244154,83.878,0.704945910203306,76.69,0.1
22,0.4605863011249191,84.18,0.6711371386352973,78.18,0.1
23,0.45483840777136175,84.39,0.7997404540641398,74.47,0.1
24,0.45132168273791634,84.558,0.7190205451053909,76.11,0.1
25,0.451310450006324,84.628,0.73485209594799,76.91,0.1
26,0.4466532224127094,84.726,0.49167980649803256,82.94,0.1
27,0.4428617599827554,84.9,0.8328853242004974,73.89,0.1
28,0.44185097835710285,84.87,1.3635165849818458,64.9,0.1
29,0.43899075035243995,85.032,0.8472603038896488,73.32,0.1
30,0.43648583695406806,85.052,0.6941009586370444,77.6,0.1
31,0.42909771162073324,85.248,0.5916282281845431,81.43,0.1
32,0.4233782985783599,85.654,0.5223427369624754,82.47,0.1
33,0.43446293275069703,85.284,0.6006430881687358,80.05,0.1
34,0.4276160095887416,85.348,0.6192941790140127,79.99,0.1
35,0.4214871939643265,85.664,0.6398340663577937,79.95,0.1
36,0.4245328968748107,85.492,0.590825435481494,81.04,0.1
37,0.4210333468968911,85.624,0.7862628985054886,74.28,0.1
38,0.4249763968198196,85.344,0.7347208642506902,78.17,0.1
39,0.41779466449757063,85.622,0.9465718774855891,72.53,0.1
40,0.4193057749429932,85.488,0.7166961197611652,77.96,0.1
41,0.4189255179270454,85.758,0.7243394489529766,76.16,0.1
42,0.4062999437379715,85.96,0.8393253518056266,74.6,0.1
43,0.415596543637383,85.67,0.9068342530274693,73.82,0.1
44,0.4145993580446219,85.892,0.9166183637667306,72.4,0.1
45,0.4063250698396922,86.16,0.564089648331268,81.46,0.1
46,0.40691319363348927,86.064,0.5732860210575635,81.08,0.1
47,0.4067699977046693,86.162,0.6513722625714314,78.33,0.1
48,0.4097594807062612,85.894,0.5794351387627518,80.57,0.1
49,0.4004440686434431,86.33,0.6822149900695945,78.31,0.1
50,0.4044048647822626,86.21,0.617733334250088,79.39,0.1
51,0.40059992964462854,86.216,0.5986849280852305,80.6,0.1
52,0.40200200795060226,86.182,0.6663457902171944,76.56,0.1
53,0.40342494155592323,86.192,0.5885395430311372,80.33,0.1
54,0.40201545417156365,86.18,0.6467612634731245,78.67,0.1
55,0.3950151024419633,86.478,0.9962508527538444,70.61,0.1
56,0.40227469759981344,86.37,0.8490713012369373,75.19,0.1
57,0.39643530890612344,86.476,0.6894092235384108,78.25,0.1
58,0.3969926230056816,86.444,0.6236529599262189,79.13,0.1
59,0.40114639215457165,86.266,0.7985670521289487,74.62,0.1
60,0.3901294037280485,86.696,0.6950316772430758,78.49,0.1
61,0.3984169228302548,86.286,0.6371984764744963,79.99,0.1
62,0.3930506228714648,86.646,1.0681715826444989,69.63,0.1
63,0.39817092390468967,86.524,0.5197464020191869,82.87,0.1
64,0.3901683615372919,86.722,0.6114496286911301,80.21,0.1
65,0.39368941236639876,86.576,0.49180455901954745,83.75,0.1
66,0.3961275640655966,86.574,0.4691000444979607,84.17,0.1
67,0.39599551790205717,86.3,0.6972332411929022,78.92,0.1
68,0.39446260008360723,86.628,0.6586267012584058,79.4,0.1
69,0.39507685102465206,86.486,0.7482825461067731,76.9,0.1
70,0.38907237198499156,86.736,0.7028942757014986,77.61,0.1
71,0.3928219807879699,86.496,0.5720174935045121,81.24,0.1
72,0.39374207207918777,86.412,0.6378636744957936,79.64,0.1
73,0.3903648504973068,86.688,0.7857627883742128,75.89,0.1
74,0.38767176020480787,86.712,0.5901394965527933,80.4,0.1
75,0.38858296308675994,86.688,0.6015345778646348,80.15,0.1
76,0.38790322527708604,86.644,0.6946296224111244,78.18,0.1
77,0.39678243541961433,86.502,0.4904655101178568,83.35,0.1
78,0.38832545612016905,86.772,0.7163748194145251,77.44,0.1
79,0.39437607475711256,86.6,0.6059288918217526,79.72,0.1
80,0.3837819177552562,86.782,0.7539916940127747,78.78,0.010000000000000002
81,0.22485198478793245,92.362,0.24542042122611515,91.98,0.010000000000000002
82,0.1756914703894759,94.084,0.23926167831390718,92.2,0.010000000000000002
83,0.15628456246212621,94.68,0.23398630632252632,92.5,0.010000000000000002
84,0.14249707417338706,95.092,0.22984990722770932,92.66,0.010000000000000002
85,0.13030399890888072,95.612,0.2351402364482608,92.46,0.010000000000000002
86,0.12047470468656181,95.878,0.23996808144110668,92.44,0.010000000000000002
87,0.11166198001912488,96.24,0.23921433515563795,92.16,0.010000000000000002
88,0.10668330063181156,96.334,0.25119091381755054,92.0,0.010000000000000002
89,0.0994591813467805,96.676,0.2552626899714711,92.09,0.010000000000000002
90,0.09657586705120629,96.64,0.2430962765518623,92.75,0.010000000000000002
91,0.09114521075411679,96.844,0.24405642872369743,92.26,0.010000000000000002
92,0.08963895392844744,96.93,0.24768230177556413,92.65,0.010000000000000002
93,0.08513464019788652,97.146,0.27854365148121796,91.87,0.010000000000000002
94,0.0838605384092273,97.128,0.2624270983889133,92.36,0.010000000000000002
95,0.08145904075592528,97.204,0.2692671997260444,92.05,0.010000000000000002
96,0.07691279533402541,97.436,0.28041634222940554,91.76,0.010000000000000002
97,0.07772519690034639,97.346,0.2633938535199135,92.64,0.010000000000000002
98,0.07775352039205297,97.322,0.27319999793662303,92.12,0.010000000000000002
99,0.07635466257572326,97.376,0.284668474352058,91.94,0.010000000000000002
100,0.07597958027859174,97.434,0.28697539507588254,91.97,0.010000000000000002
101,0.07611574604630927,97.414,0.292331916480502,91.85,0.010000000000000002
102,0.07631277252474557,97.408,0.27429394207046004,92.54,0.010000000000000002
103,0.08000408211613402,97.308,0.26974116492120526,92.07,0.010000000000000002
104,0.0749925805012817,97.482,0.2964723513850683,91.77,0.010000000000000002
105,0.0761359529831754,97.352,0.3053728963566732,91.49,0.010000000000000002
106,0.07566536019277542,97.424,0.310981060979487,91.52,0.010000000000000002
107,0.07755098621482434,97.348,0.35245024214817,90.36,0.010000000000000002
108,0.07778519178595385,97.378,0.3117233222421211,91.02,0.010000000000000002
109,0.07282865706288144,97.592,0.30256444130894505,91.58,0.010000000000000002
110,0.07876699535018952,97.276,0.2976793086604227,91.47,0.010000000000000002
111,0.0746744471218656,97.432,0.2923576743165149,91.76,0.010000000000000002
112,0.08170454574706,97.226,0.28202084961194024,91.76,0.010000000000000002
113,0.08144751319999965,97.236,0.2946494942696034,91.52,0.010000000000000002
114,0.0771792410155925,97.366,0.30093637391736233,91.75,0.010000000000000002
115,0.07935981462469034,97.274,0.28479460692858394,91.9,0.010000000000000002
116,0.07934340978484325,97.298,0.3361611262529711,90.86,0.010000000000000002
117,0.07773998811307466,97.4,0.2969966074333915,91.51,0.010000000000000002
118,0.08037165276553777,97.298,0.29694612248788904,91.66,0.010000000000000002
119,0.0791659667906935,97.258,0.3199646343724637,91.13,0.010000000000000002
120,0.08244672825421824,97.208,0.31535557685773585,91.35,0.0010000000000000002
121,0.04318700081256725,98.688,0.24223861815054207,93.2,0.0010000000000000002
122,0.029517090521500353,99.128,0.2374737754086905,93.37,0.0010000000000000002
123,0.022960606076375907,99.372,0.23614562783814683,93.6,0.0010000000000000002
124,0.020284393234797717,99.452,0.24067053278978867,93.69,0.0010000000000000002
125,0.017722496384149775,99.566,0.2419590072682764,93.57,0.0010000000000000002
126,0.01697422126177079,99.604,0.23955424122889585,93.67,0.0010000000000000002
127,0.01462285245692505,99.666,0.23848509081179584,93.8,0.0010000000000000002
128,0.013534614815117071,99.686,0.2417535798836358,93.75,0.0010000000000000002
129,0.012220140659105023,99.71,0.24492306512179254,93.81,0.0010000000000000002
130,0.011953859649243696,99.704,0.25127858464617897,93.64,0.0010000000000000002
131,0.010438827682843866,99.774,0.24802981711381786,93.97,0.0010000000000000002
132,0.01058248722243368,99.758,0.2508743777635354,93.82,0.0010000000000000002
133,0.009616778062446915,99.804,0.2572689051445149,93.9,0.0010000000000000002
134,0.009972740938027134,99.76,0.2535421479540535,93.86,0.0010000000000000002
135,0.009712338314482184,99.754,0.2576021850580656,93.89,0.0010000000000000002
136,0.008792860614781356,99.772,0.25370092185426363,93.92,0.0010000000000000002
