epoch,train_loss,train_acc,test_loss,test_acc,lr
55,1.314415119132217,62.15,1.9152804046869278,50.55,0.1
56,1.306710644644134,62.264,1.8029294282197952,51.66,0.1
57,1.3077053792622624,62.428,2.075897938013077,46.85,0.1
58,1.295099598412611,62.484,1.89543496966362,51.14,0.1
59,1.2937421871691335,62.74,2.0468076050281523,49.15,0.1
60,1.3069074336363344,62.29,1.6947989970445634,54.77,0.1
61,1.287554498229708,62.93,1.8767875909805298,50.61,0.1
62,1.2900885665903286,62.69,2.052647650241852,50.02,0.1
63,1.2825370893186452,63.016,2.214031770825386,44.95,0.1
64,1.2951819811548506,62.568,1.8005430191755294,52.27,0.1
65,1.2830608037053322,62.728,2.068626680970192,47.21,0.1
66,1.2882049971697282,63.076,1.9153279960155487,49.38,0.1
67,1.2757328420269245,63.184,1.9487160593271255,50.65,0.1
68,1.2820200539973317,63.238,1.7988306820392608,52.52,0.1
69,1.2840129228270785,62.812,1.9195493847131728,49.38,0.1
70,1.2774461033392925,63.15,2.2824717283248903,43.59,0.1
71,1.2813596366619577,63.106,2.2663152903318404,47.22,0.1
72,1.2775837602664013,63.26,1.7584694117307662,53.2,0.1
73,1.2588910940958529,63.754,1.9882893085479736,49.23,0.1
74,1.2688032680628252,63.23,1.9941347330808639,48.47,0.1
75,1.2706804755999117,63.314,2.095708191394806,48.03,0.1
76,1.2643372544220515,63.43,1.9660224676132203,48.81,0.1
77,1.2689153144554215,63.302,1.9145925521850586,51.07,0.1
78,1.2650727471526788,63.206,2.0011636525392533,49.04,0.1
79,1.2702987127158107,63.274,1.859201470017433,51.55,0.1
80,1.2654959875710157,63.464,1.8535860061645508,52.61,0.010000000000000002
81,0.9618676146682428,72.256,1.1715337634086609,65.99,0.010000000000000002
82,0.8722951874441031,74.77,1.1594511821866036,66.91,0.010000000000000002
83,0.8334377009649666,75.642,1.165821160376072,66.79,0.010000000000000002
84,0.8111239671707153,76.478,1.1607190087437629,67.13,0.010000000000000002
85,0.7942645537609957,76.802,1.1441578671336174,67.29,0.010000000000000002
86,0.7813605073155189,76.964,1.152122700214386,67.07,0.010000000000000002
87,0.7659853572139934,77.624,1.1493197530508041,67.31,0.010000000000000002
88,0.7539029431586363,77.798,1.1619941875338555,67.21,0.010000000000000002
89,0.7496367540894723,77.808,1.161944006383419,67.06,0.010000000000000002
90,0.736686724181078,78.3,1.1539890959858894,67.43,0.010000000000000002
91,0.7287055433404689,78.532,1.172853833436966,66.98,0.010000000000000002
92,0.7243207385953592,78.508,1.1605225503444672,67.33,0.010000000000000002
93,0.7119376367452194,78.894,1.1608640104532242,66.97,0.010000000000000002
94,0.7077796039532642,78.998,1.1844710171222688,66.53,0.010000000000000002
95,0.7047454121769691,79.176,1.1819885686039924,67.23,0.010000000000000002
96,0.6924434958063826,79.638,1.1753918826580048,67.58,0.010000000000000002
97,0.6887340195933167,79.606,1.1973882660269737,66.84,0.010000000000000002
98,0.6862338443799895,79.742,1.193095824122429,66.64,0.010000000000000002
99,0.6812431164542023,79.688,1.1976741269230842,66.9,0.010000000000000002
100,0.676027699392669,79.962,1.2177017956972123,66.53,0.010000000000000002
101,0.6729188137212578,79.742,1.2283950999379158,66.37,0.010000000000000002
102,0.668730305469766,79.988,1.2053709015250207,66.6,0.010000000000000002
103,0.6634602406803443,80.224,1.1981095135211945,66.49,0.010000000000000002
104,0.6596263957266905,80.428,1.197349762916565,66.94,0.010000000000000002
105,0.6534010375640831,80.536,1.2158770978450775,66.47,0.010000000000000002
106,0.6534834767178613,80.572,1.2170202508568764,66.48,0.010000000000000002
107,0.6491885668769175,80.568,1.2492485448718071,65.76,0.010000000000000002
108,0.6454436125195756,80.622,1.2413810640573502,66.1,0.010000000000000002
109,0.6472666295511382,80.55,1.2341809526085854,66.39,0.010000000000000002
110,0.6407541617447016,80.69,1.2566801637411118,65.93,0.010000000000000002
111,0.6413156186439553,80.798,1.2879401221871376,65.92,0.010000000000000002
112,0.6391390206254258,80.808,1.2648637294769287,65.74,0.010000000000000002
113,0.6357439146662245,80.97,1.2465317308902741,66.07,0.010000000000000002
114,0.6355136780410396,80.9,1.293044552206993,64.89,0.010000000000000002
115,0.6329630512972267,81.126,1.2969054326415062,64.98,0.010000000000000002
116,0.6236297187148309,81.194,1.2715153306722642,65.46,0.010000000000000002
117,0.6279932959955565,81.11,1.2835863769054412,65.22,0.010000000000000002
118,0.6261343744640447,81.052,1.2677125453948974,65.57,0.010000000000000002
119,0.6279952640132028,80.956,1.3002448678016663,64.74,0.010000000000000002
120,0.6236022353476408,81.092,1.288559754192829,65.03,0.0010000000000000002
121,0.5480262463798329,83.832,1.1761164546012879,67.96,0.0010000000000000002
122,0.5182498798382525,84.89,1.1761769622564315,67.99,0.0010000000000000002
123,0.5137825115602843,84.994,1.17522594332695,67.84,0.0010000000000000002
124,0.5081253542887921,85.232,1.1728433519601822,68.06,0.0010000000000000002
125,0.5065959079229102,85.282,1.1739255115389824,68.1,0.0010000000000000002
126,0.5028412758695836,85.422,1.1794079035520553,67.94,0.0010000000000000002
127,0.4955567437775281,85.84,1.175836879014969,68.09,0.0010000000000000002
128,0.492206090262958,85.938,1.1743631958961487,68.11,0.0010000000000000002
129,0.49368807369348955,85.68,1.1710517227649688,67.98,0.0010000000000000002
130,0.4911767070998951,85.824,1.1815616890788079,68.29,0.0010000000000000002
131,0.48994321756216946,85.724,1.1802576676011085,68.31,0.0010000000000000002
132,0.4862037229598785,86.004,1.1766051575541496,67.89,0.0010000000000000002
133,0.4845296439467644,86.004,1.178980216383934,67.99,0.0010000000000000002
134,0.48524851488823795,86.092,1.1837747365236282,67.85,0.0010000000000000002
135,0.4817445355714584,86.114,1.1795394763350486,67.78,0.0010000000000000002
136,0.4813706084173553,86.108,1.184133279323578,68.07,0.0010000000000000002
137,0.4810593178381725,86.194,1.1847063705325127,67.87,0.0010000000000000002
138,0.479111446561862,86.206,1.1837562382221223,67.84,0.0010000000000000002
139,0.47739618636515674,86.214,1.1885699346661567,67.87,0.0010000000000000002
140,0.4764150945203645,86.238,1.1873272597789764,67.91,0.0010000000000000002
141,0.4751391842657206,86.378,1.192882803082466,67.91,0.0010000000000000002
142,0.4736729851182626,86.184,1.193160216510296,67.98,0.0010000000000000002
143,0.4712225355359973,86.48,1.194724115729332,68.0,0.0010000000000000002
144,0.4710216035648268,86.298,1.1909832179546356,67.93,0.0010000000000000002
145,0.4765473979772354,86.272,1.1924062445759773,68.08,0.0010000000000000002
146,0.4701730093481589,86.47,1.1922871321439743,68.22,0.0010000000000000002
147,0.46475852341676244,86.812,1.1965736538171767,67.92,0.0010000000000000002
148,0.46571450999804903,86.676,1.191800443828106,67.86,0.0010000000000000002
149,0.46688386372157503,86.486,1.1992847174406052,67.83,0.0010000000000000002
150,0.46509759933972844,86.694,1.1936588317155838,68.21,0.0010000000000000002
151,0.46420910209417343,86.648,1.1995594426989555,67.72,0.0010000000000000002
152,0.4634186520564313,86.548,1.1955544292926787,67.76,0.0010000000000000002
153,0.46029387019118484,86.868,1.196243368089199,67.84,0.0010000000000000002
154,0.46212957069581867,86.788,1.1977278962731361,67.67,0.0010000000000000002
155,0.46130380201704646,86.678,1.1985668197274209,67.91,0.0010000000000000002
156,0.46090941115909695,86.788,1.2051550135016442,67.65,0.0010000000000000002
157,0.4610193245569054,86.792,1.1955853328108788,67.99,0.0010000000000000002
158,0.45715567211107333,86.964,1.2018827050924301,67.96,0.0010000000000000002
159,0.45796059087222935,86.674,1.2007630705833434,67.78,0.0010000000000000002
160,0.45774748191541553,86.842,1.2057115867733956,67.74,0.0010000000000000002
