epoch,train_loss,train_acc,test_loss,test_acc,lr
1,0.3820644474928946,87.258,0.41741629473016234,87.04,0.010000000000000002
2,0.20803634414587485,92.802,0.3524767633857606,89.16,0.010000000000000002
3,0.17918212942378905,93.698,0.41009713011451915,87.48,0.010000000000000002
4,0.16496539415072298,94.23,0.3297364115715027,89.67,0.010000000000000002
5,0.15473248176943616,94.58,0.407857192090795,87.81,0.010000000000000002
6,0.1486907041324374,94.816,0.4018957248971432,87.54,0.010000000000000002
7,0.14351355511209238,95.03,0.37811138358297225,88.78,0.010000000000000002
8,0.14476636774323481,94.896,0.36105905605267874,89.21,0.010000000000000002
9,0.13639626789199727,95.182,0.33221135958086084,89.87,0.010000000000000002
10,0.13356513092699257,95.394,0.3337040677478042,89.9,0.010000000000000002
11,0.12681835455834256,95.664,0.3342620507825779,89.94,0.010000000000000002
12,0.13052384551528776,95.522,0.4068488053317311,87.91,0.010000000000000002
13,0.12541107549463087,95.628,0.42437156431282624,87.65,0.010000000000000002
14,0.12302959243507336,95.72,0.35446683741823026,89.55,0.010000000000000002
15,0.12132563811186177,95.746,0.3341849889559082,90.04,0.010000000000000002
16,0.11848566100915985,95.89,0.36685905558399007,89.25,0.010000000000000002
17,0.11769075161965607,95.968,0.3931874097148074,89.08,0.010000000000000002
18,0.11834175153956998,95.916,0.3519037861990023,89.85,0.010000000000000002
19,0.1202533722800367,95.866,0.3354291617870331,90.08,0.010000000000000002
20,0.11149966034590436,96.244,0.40328208064731164,88.43,0.0010000000000000002
21,0.06417101167161446,97.99,0.2709459696389452,92.18,0.0010000000000000002
22,0.044929939588946304,98.652,0.27205028243457213,92.25,0.0010000000000000002
23,0.03748290924131489,98.918,0.2732717232613624,92.21,0.0010000000000000002
24,0.03321325973800533,99.08,0.2720153166712085,92.44,0.0010000000000000002
25,0.0297696125298224,99.166,0.2766559359770787,92.31,0.0010000000000000002
26,0.027731285353079248,99.222,0.2775937480073941,92.6,0.0010000000000000002
27,0.026750266316163417,99.248,0.2745691402992116,92.64,0.0010000000000000002
28,0.023914879801280587,99.388,0.27952949221752865,92.6,0.0010000000000000002
29,0.023243525458495024,99.376,0.2810407230937028,92.67,0.0010000000000000002
30,0.021280052508358533,99.48,0.28322925814722155,92.59,0.00010000000000000003
31,0.020233835225276973,99.502,0.28136178011758417,92.57,0.00010000000000000003
32,0.01918827630686657,99.548,0.2801833524356914,92.67,0.00010000000000000003
33,0.018900148022105285,99.538,0.2791703249080272,92.59,0.00010000000000000003
34,0.01969031272503688,99.544,0.278512929625149,92.66,0.00010000000000000003
35,0.01867192197243309,99.54,0.27848756652844103,92.68,0.00010000000000000003
36,0.019184054762763365,99.532,0.27800762662781947,92.61,0.00010000000000000003
37,0.018857036149748565,99.534,0.2773946662303768,92.63,0.00010000000000000003
38,0.01845702266825549,99.544,0.28085467785219603,92.74,0.00010000000000000003
39,0.0189335141813292,99.544,0.27943995359200463,92.75,0.00010000000000000003
40,0.01770775135049163,99.596,0.2811633651203747,92.82,0.00010000000000000003
