epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.7213294216434059,34.942,1.5245178817193719,43.07,0.010000000000000002
2,1.35926627228632,49.854,1.2719022473202477,54.68,0.010000000000000002
3,1.1277947579808247,59.194,1.1408475516717644,59.1,0.010000000000000002
4,0.9965450521320334,64.36,1.1468562370614162,61.41,0.010000000000000002
5,0.9059877301116124,67.766,0.9508116901675358,67.51,0.010000000000000002
6,0.8311534706893784,70.38,0.8793433897102936,70.04,0.010000000000000002
7,0.7684444532065136,72.922,0.9561429121826268,67.62,0.010000000000000002
8,0.7111392798631088,75.324,0.7465179856819443,73.98,0.010000000000000002
9,0.6662803802191449,76.732,0.8482577544224413,71.47,0.010000000000000002
10,0.6379986052470439,77.828,0.7972196325471129,73.65,0.010000000000000002
11,0.6041036767270559,78.936,0.6352664236026474,78.26,0.010000000000000002
12,0.578789958944711,79.826,0.6873810219613812,76.72,0.010000000000000002
13,0.5556949388493052,80.632,0.7067985217782515,75.89,0.010000000000000002
14,0.5345367488196439,81.424,0.5787512976912004,80.02,0.010000000000000002
15,0.5102590268377758,82.216,0.7588261909122709,75.92,0.010000000000000002
16,0.49502195604621907,82.732,0.7089933632295343,76.87,0.010000000000000002
17,0.48572854724381587,83.162,0.5476638916172559,81.67,0.010000000000000002
18,0.4728492469433933,83.558,0.5624574577506585,81.14,0.010000000000000002
19,0.45272543454719016,84.448,0.5544437102124661,81.92,0.010000000000000002
20,0.44114202192372376,84.804,0.6189546245562879,79.84,0.010000000000000002
21,0.4302131335448731,85.06,0.5444078158728684,82.43,0.010000000000000002
22,0.4224641878739038,85.334,0.5655326537693603,81.56,0.010000000000000002
23,0.4102161022479577,85.81,0.5404243589956549,82.26,0.010000000000000002
24,0.39955048670854104,86.19,0.4925622557160221,83.51,0.010000000000000002
25,0.39086153840317445,86.452,0.5505931264237512,81.82,0.010000000000000002
26,0.3846711476364404,86.7,0.5167356955854199,83.07,0.010000000000000002
27,0.3798747080976091,86.784,0.5606537793256059,81.37,0.010000000000000002
28,0.37300115377854204,87.006,0.4932236965698532,83.7,0.010000000000000002
29,0.3675713119147074,87.306,0.510362982749939,83.48,0.010000000000000002
30,0.356154225785714,87.656,0.4687701490106462,84.44,0.010000000000000002
31,0.34803040687690306,87.898,0.5383066406732873,82.43,0.010000000000000002
32,0.34315477117248205,88.166,0.6777220685270768,78.73,0.010000000000000002
33,0.3413984866245933,88.162,0.5399412969245186,82.93,0.010000000000000002
34,0.3324066075446356,88.494,0.46383404165883607,85.04,0.010000000000000002
35,0.32749334583654427,88.638,0.5079494077193586,83.79,0.010000000000000002
36,0.3285714358167575,88.464,0.4656817864013624,84.78,0.010000000000000002
37,0.31976628444536265,88.928,0.5216898725757116,83.61,0.010000000000000002
38,0.3145943990220194,89.076,0.4768796023688739,84.76,0.010000000000000002
39,0.310858629929745,89.146,0.5225633914712109,83.62,0.010000000000000002
40,0.30895540964268053,89.264,0.4813433504557308,84.59,0.010000000000000002
41,0.30397880873869143,89.588,0.48847869227204144,84.5,0.010000000000000002
42,0.29826191738438423,89.718,0.46240070160431196,84.73,0.010000000000000002
43,0.29334768915877624,89.77,0.5162161109568197,83.57,0.010000000000000002
44,0.29771847272163154,89.542,0.4833523544329631,83.57,0.010000000000000002
45,0.2953637962984612,89.766,0.44248075613492655,85.89,0.010000000000000002
46,0.28909398230445355,89.88,0.491584943442405,83.9,0.010000000000000002
47,0.2820533087948704,90.078,0.47895460755010194,85.24,0.010000000000000002
48,0.27874246005283293,90.238,0.46533219176757185,84.91,0.010000000000000002
49,0.2772949308233188,90.29,0.5410854243024995,82.83,0.010000000000000002
50,0.2755777225317553,90.296,0.4818118648438514,84.41,0.0010000000000000002
51,0.20566370444910606,93.08,0.3296076195149482,89.42,0.0010000000000000002
52,0.17961561843714752,94.038,0.3306245537875574,89.49,0.0010000000000000002
53,0.17480574489173378,94.15,0.331565381039547,89.34,0.0010000000000000002
54,0.17025201784832703,94.29,0.330256419091285,89.42,0.0010000000000000002
55,0.16596540555243602,94.476,0.32857709840128696,89.47,0.0010000000000000002
56,0.15935943081327106,94.756,0.33113596409182006,89.66,0.0010000000000000002
57,0.1580057956678483,94.724,0.33169709504405154,89.34,0.0010000000000000002
58,0.15647724743389413,94.834,0.33545210608575915,89.18,0.0010000000000000002
59,0.15079089741001045,94.968,0.3342168723480611,89.55,0.0010000000000000002
60,0.14960156539288325,95.008,0.3332175547374955,89.7,0.0010000000000000002
61,0.1469180954672644,95.144,0.34392764504197276,89.22,0.0010000000000000002
62,0.1482746742684823,94.972,0.33447529243517526,89.24,0.0010000000000000002
63,0.14558279243729,95.142,0.34084564032433906,89.43,0.0010000000000000002
64,0.14562148201610425,95.12,0.34414971308617653,89.27,0.0010000000000000002
65,0.13927253112768578,95.334,0.3376056959357443,89.44,0.0010000000000000002
66,0.13865769090478683,95.336,0.3415535165916515,89.42,0.0010000000000000002
67,0.13743012806262506,95.422,0.3524645255713523,89.11,0.0010000000000000002
68,0.1336070329446317,95.542,0.34622648339482803,89.64,0.0010000000000000002
69,0.13327014734944725,95.544,0.34818497356734696,89.35,0.0010000000000000002
70,0.13472619727063362,95.442,0.34173514382748665,89.62,0.0010000000000000002
71,0.13101685647388248,95.618,0.3447872324834896,89.61,0.0010000000000000002
72,0.13155630455754908,95.64,0.34797242378132254,89.35,0.0010000000000000002
73,0.1299057331441156,95.614,0.34896345455435257,89.07,0.0010000000000000002
74,0.1262575219125699,95.798,0.347573619100112,89.44,0.0010000000000000002
75,0.12755192069293897,95.75,0.3447555530863472,89.57,0.00010000000000000003
76,0.12109843958788516,95.942,0.3417696286983128,89.56,0.00010000000000000003
77,0.11871002825058025,96.08,0.34229735124714766,89.74,0.00010000000000000003
78,0.11844727973384625,96.104,0.3418509916791433,89.68,0.00010000000000000003
79,0.11644871793020412,96.164,0.34239148471174363,89.62,0.00010000000000000003
80,0.11402825405225729,96.314,0.34025753949639165,89.68,0.00010000000000000003
81,0.11491898094754086,96.138,0.3409317262187789,89.74,0.00010000000000000003
82,0.11828399703020939,96.148,0.34398667967017693,89.7,0.00010000000000000003
83,0.11445810317116625,96.218,0.34419673605810236,89.67,0.00010000000000000003
84,0.1132736934248901,96.36,0.34371897144408164,89.64,0.00010000000000000003
85,0.1147110046118574,96.25,0.3426207400198224,89.69,0.00010000000000000003
86,0.11277146500242335,96.266,0.3447476057689401,89.53,0.00010000000000000003
87,0.11171256923271566,96.312,0.34318951224978966,89.75,0.00010000000000000003
88,0.11371349858220124,96.292,0.3429924817402152,89.51,0.00010000000000000003
89,0.11315411791357848,96.3,0.34166662357276,89.63,0.00010000000000000003
90,0.11479589230645343,96.278,0.3437677204986162,89.62,0.00010000000000000003
91,0.11318049184463518,96.302,0.34655158598966235,89.65,0.00010000000000000003
92,0.11299174475243025,96.256,0.34520049355452576,89.63,0.00010000000000000003
93,0.11220685773722046,96.364,0.34256956358499163,89.72,0.00010000000000000003
94,0.1114817349826131,96.452,0.34549329326122624,89.64,0.00010000000000000003
95,0.11238381091286154,96.374,0.3430200796338576,89.68,0.00010000000000000003
96,0.11083207146057387,96.416,0.34404217329206344,89.75,0.00010000000000000003
97,0.11427237470741466,96.242,0.34345960805687725,89.56,0.00010000000000000003
98,0.10972224162591387,96.466,0.3419290792338456,89.61,0.00010000000000000003
99,0.1110765371385895,96.34,0.34656464261344716,89.52,0.00010000000000000003
100,0.10891758060783072,96.55,0.3443606765587119,89.76,0.00010000000000000003
