epoch,train_loss,train_acc,test_loss,test_acc,lr
1,1.851765643300303,28.882,1.6866463739660722,35.26,0.010000000000000002
2,1.608365613786156,39.262,1.5248606733128995,41.99,0.010000000000000002
3,1.460531149983711,46.058,1.406944855859008,47.54,0.010000000000000002
4,1.3254836925765132,51.55,1.5763271926324578,47.07,0.010000000000000002
5,1.2068928285023135,56.148,1.1714684525622596,57.97,0.010000000000000002
6,1.1178256764131433,59.41,1.2456140563457827,56.02,0.010000000000000002
7,1.056642357345737,61.912,1.032193184653415,63.38,0.010000000000000002
8,1.0057177850047645,63.9,1.0184461836573444,64.11,0.010000000000000002
9,0.9573629937513405,65.626,1.0104392540605762,64.18,0.010000000000000002
10,0.9102138276295284,67.484,0.8987290663055226,68.38,0.010000000000000002
11,0.8734515490739242,68.894,1.0009278949302962,65.62,0.010000000000000002
12,0.8393706347021606,70.084,0.9269405014907257,67.87,0.010000000000000002
13,0.8038655342653279,71.538,0.8712344577040854,69.91,0.010000000000000002
14,0.77709885936259,72.696,0.8159130374087563,71.87,0.010000000000000002
15,0.7498693534785219,73.734,0.8834412844875191,69.92,0.010000000000000002
16,0.7332972387218719,74.112,0.8304353197918662,71.52,0.010000000000000002
17,0.7096270040782822,75.086,0.7310763265513167,75.11,0.010000000000000002
18,0.693020394086228,75.768,0.7446108083181744,73.57,0.010000000000000002
19,0.6713777183724181,76.61,0.7917337138441545,72.17,0.010000000000000002
20,0.6567998470552742,76.906,0.7409252033957953,74.79,0.010000000000000002
21,0.6429926323921175,77.43,0.7225511406041398,75.71,0.010000000000000002
22,0.6275382903225891,78.158,0.7110590727268895,76.26,0.010000000000000002
23,0.6189786852778071,78.408,0.6531606109081944,77.44,0.010000000000000002
24,0.6020247119162089,79.11,0.6669407796256149,77.47,0.010000000000000002
25,0.5891128066555619,79.35,0.6509063881409319,77.76,0.010000000000000002
26,0.5846088607140514,79.638,0.6859161940556538,77.08,0.010000000000000002
27,0.5705830351166103,80.074,0.6780002169971224,77.78,0.010000000000000002
28,0.5613136368486887,80.542,0.6223679720600949,78.66,0.010000000000000002
29,0.5523631987364396,80.83,0.7203537931170645,75.73,0.010000000000000002
30,0.5440593426642211,81.102,0.6351186644427383,79.01,0.010000000000000002
31,0.5330734752937961,81.528,0.6215437854392619,79.02,0.010000000000000002
32,0.5307233652952686,81.436,0.6925728328620331,76.59,0.010000000000000002
33,0.5242276878460593,81.692,0.6513932634003555,77.68,0.010000000000000002
34,0.5126189177908251,82.232,0.6437303710587418,78.25,0.010000000000000002
35,0.50538504641989,82.376,0.6415180507340009,78.8,0.010000000000000002
36,0.5033690251810167,82.5,0.6046592351756518,79.5,0.010000000000000002
